File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF034SYS	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR000AKB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					CTCF-human	ENCAB000AXY	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF096AKZ	1097839	ENCODE Processing Pipeline	75eece520c3fdefd227f3f454ea23c90		https://www.encodeproject.org/files/ENCFF034SYS/@@download/ENCFF034SYS.bigBed	hg19			released	mixed read lengths, low read length, mild to moderate bottlenecking, low read depth		insufficient read depth	
ENCFF516BWL	bigBed narrowPeak	peaks	ENCSR000AKB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					CTCF-human	ENCAB000AXY	DNA		see document	see document		False	2011-02-10	ENCODE				2							ENCFF934NEI	9648371	ENCODE Processing Pipeline	2cb0c1c598362f50ffda8926c6a1ca9f		https://www.encodeproject.org/files/ENCFF516BWL/@@download/ENCFF516BWL.bigBed	hg19			released	mixed read lengths, low read length, mild to moderate bottlenecking, low read depth		insufficient read depth	
ENCFF923ZBP	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000AKB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					CTCF-human	ENCAB000AXY	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF833FTF	1133650	ENCODE Processing Pipeline	d766bab06f02c6ab9d1b538de2b3ebc1		https://www.encodeproject.org/files/ENCFF923ZBP/@@download/ENCFF923ZBP.bigBed	hg19			released	mixed read lengths, low read length, mild to moderate bottlenecking, low read depth		insufficient read depth	
ENCFF006BGH	bigBed narrowPeak	peaks	ENCSR000AKB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					CTCF-human	ENCAB000AXY	DNA		see document	see document		False	2011-02-10	ENCODE				1							ENCFF706QLS	4908646	ENCODE Processing Pipeline	bb66c704fa0546a3715041de04abbdb3		https://www.encodeproject.org/files/ENCFF006BGH/@@download/ENCFF006BGH.bigBed	hg19			released	mixed read lengths, low read length, mild to moderate bottlenecking, low read depth		insufficient read depth	
ENCFF096AKZ	bed narrowPeak	conservative idr thresholded peaks	ENCSR000AKB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					CTCF-human	ENCAB000AXY	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF001TDO, ENCFF551KNM, ENCFF706QLS, ENCFF934NEI	628471	ENCODE Processing Pipeline	2dde1f228dced8e1b51fc5a3d88c87dc		https://www.encodeproject.org/files/ENCFF096AKZ/@@download/ENCFF096AKZ.bed.gz	hg19			released	mixed read lengths, low read length, mild to moderate bottlenecking, low read depth		insufficient read depth	
ENCFF833FTF	bed narrowPeak	optimal idr thresholded peaks	ENCSR000AKB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					CTCF-human	ENCAB000AXY	DNA		see document	see document		False	2011-02-10	ENCODE				1, 2							ENCFF001TDO, ENCFF551KNM, ENCFF706QLS, ENCFF934NEI	655789	ENCODE Processing Pipeline	265cfe705263baae508111a4114aab61		https://www.encodeproject.org/files/ENCFF833FTF/@@download/ENCFF833FTF.bed.gz	hg19			released	mixed read lengths, low read length, mild to moderate bottlenecking, low read depth		insufficient read depth	
ENCFF000ARM	bigBed broadPeak	peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE											ENCFF001SUC	1707275	Bradley Bernstein, Broad	9e73b13df8c17f830201ba7cb3c577cc		https://www.encodeproject.org/files/ENCFF000ARM/@@download/ENCFF000ARM.bigBed	hg19			archived	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF000ARU	fastq	reads	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				1	1	36		single-ended				913440984	Bradley Bernstein, Broad	7b09ce56796a67b4666945af22085cee		https://www.encodeproject.org/files/ENCFF000ARU/@@download/ENCFF000ARU.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000ARK/	released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking, inconsistent control read length		insufficient read depth	
ENCFF000ASA	fastq	reads	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				2	1	36		single-ended				2479370857	Bradley Bernstein, Broad	e45eeadb049999f79e9bca0df2fcf6db		https://www.encodeproject.org/files/ENCFF000ASA/@@download/ENCFF000ASA.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000ARO/	released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking, inconsistent control read length		insufficient read depth	
ENCFF001SUC	bed broadPeak	peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE												999864	Bradley Bernstein, Broad	a596c652fc59eccb2f7f125cd2f8b4dc		https://www.encodeproject.org/files/ENCFF001SUC/@@download/ENCFF001SUC.bed.gz	hg19			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking	missing derived_from	insufficient read depth	
ENCFF002CDQ	bed narrowPeak	optimal idr thresholded peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE												67149	ENCODE Consortium Analysis Working Group	a83818c95d19d511da850dc44deb4452		https://www.encodeproject.org/files/ENCFF002CDQ/@@download/ENCFF002CDQ.bed.gz	hg19			archived	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking	missing derived_from	insufficient read depth	
ENCFF422CPC	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE											ENCFF002CDQ	250560	ENCODE Consortium	7c016d1bacb9eff7b62dc79b2263ab51		https://www.encodeproject.org/files/ENCFF422CPC/@@download/ENCFF422CPC.bigBed	hg19			archived	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF244PEX	bigBed narrowPeak	peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				1							ENCFF178CPV	7652403	ENCODE Processing Pipeline	3b1cc4690f0c180329290626c1ccf604		https://www.encodeproject.org/files/ENCFF244PEX/@@download/ENCFF244PEX.bigBed	hg19			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF437BUE	bed narrowPeak	conservative idr thresholded peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF001TDO, ENCFF178CPV, ENCFF411KUR, ENCFF859FLD	36495	ENCODE Processing Pipeline	11559363910cc493b4c81219baae602c		https://www.encodeproject.org/files/ENCFF437BUE/@@download/ENCFF437BUE.bed.gz	hg19			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF134RHC	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF437BUE	148909	ENCODE Processing Pipeline	e08e521290d1711382698910d4f2f361		https://www.encodeproject.org/files/ENCFF134RHC/@@download/ENCFF134RHC.bigBed	hg19			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF919ADC	bigBed narrowPeak	peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				2							ENCFF081ZWY	10575880	ENCODE Processing Pipeline	94fac15790688ccbbb39e2d96cda08a2		https://www.encodeproject.org/files/ENCFF919ADC/@@download/ENCFF919ADC.bigBed	GRCh38			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF723CXZ	bed narrowPeak	conservative idr thresholded peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF081ZWY, ENCFF286JCT, ENCFF419RSJ, ENCFF625HQF	36386	ENCODE Processing Pipeline	2b73fe02b69aa3a6ba9c982fbdd92d2a		https://www.encodeproject.org/files/ENCFF723CXZ/@@download/ENCFF723CXZ.bed.gz	GRCh38			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF286JCT	bed narrowPeak	peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				1							ENCFF621CEP, ENCFF797ARJ, ENCFF873ZWP	3582568	ENCODE Processing Pipeline	5e770615a051e3bb5c6e7c649226bf86		https://www.encodeproject.org/files/ENCFF286JCT/@@download/ENCFF286JCT.bed.gz	GRCh38			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF615NYO	bed narrowPeak	optimal idr thresholded peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF081ZWY, ENCFF286JCT, ENCFF419RSJ, ENCFF625HQF	41006	ENCODE Processing Pipeline	32b8833270ef5be47f05697a7ff1751a		https://www.encodeproject.org/files/ENCFF615NYO/@@download/ENCFF615NYO.bed.gz	GRCh38			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF081ZWY	bed narrowPeak	peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				2							ENCFF735FDV, ENCFF873ZWP	3872993	ENCODE Processing Pipeline	0d16cfb165c5aee10d4982d2b5775eed		https://www.encodeproject.org/files/ENCFF081ZWY/@@download/ENCFF081ZWY.bed.gz	GRCh38			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF625HQF	bed narrowPeak	peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF621CEP, ENCFF735FDV, ENCFF797ARJ, ENCFF873ZWP	4511195	ENCODE Processing Pipeline	1b517fc4c23a2c2cdcffc4493c0c7aef		https://www.encodeproject.org/files/ENCFF625HQF/@@download/ENCFF625HQF.bed.gz	GRCh38			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF166IXY	bigBed narrowPeak	peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				1							ENCFF286JCT	7462901	ENCODE Processing Pipeline	02a81476f60bafeecef54c0f909bd8cc		https://www.encodeproject.org/files/ENCFF166IXY/@@download/ENCFF166IXY.bigBed	GRCh38			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF664MXA	bigBed narrowPeak	peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF625HQF	11025691	ENCODE Processing Pipeline	fc2cfe436bbd75d07fee18f4f7388289		https://www.encodeproject.org/files/ENCFF664MXA/@@download/ENCFF664MXA.bigBed	GRCh38			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF847AAW	bigBed narrowPeak	conservative idr thresholded peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF723CXZ	148864	ENCODE Processing Pipeline	60c87532cf304ea07e111bb79273ff59		https://www.encodeproject.org/files/ENCFF847AAW/@@download/ENCFF847AAW.bigBed	GRCh38			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF577NKT	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF615NYO	159344	ENCODE Processing Pipeline	c415c7a0204ff1fac1e40827cac05b5a		https://www.encodeproject.org/files/ENCFF577NKT/@@download/ENCFF577NKT.bigBed	GRCh38			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF178CPV	bed narrowPeak	peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				1							ENCFF232FPZ, ENCFF624TPS, ENCFF689FFZ	3611423	ENCODE Processing Pipeline	aa57a289d0f83c5406354f8f0fbef9cf		https://www.encodeproject.org/files/ENCFF178CPV/@@download/ENCFF178CPV.bed.gz	hg19			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF411KUR	bed narrowPeak	peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				2							ENCFF385WMX, ENCFF624TPS	3774499	ENCODE Processing Pipeline	742a8111971ca27407f29349b300b741		https://www.encodeproject.org/files/ENCFF411KUR/@@download/ENCFF411KUR.bed.gz	hg19			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF859FLD	bed narrowPeak	peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF232FPZ, ENCFF385WMX, ENCFF624TPS, ENCFF689FFZ	4513352	ENCODE Processing Pipeline	ca6474437aaa29e3bb314b8bb02fc616		https://www.encodeproject.org/files/ENCFF859FLD/@@download/ENCFF859FLD.bed.gz	hg19			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF131RRB	bigBed narrowPeak	peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				2							ENCFF411KUR	10423837	ENCODE Processing Pipeline	81869d7da9bb4989f15bec736f65b730		https://www.encodeproject.org/files/ENCFF131RRB/@@download/ENCFF131RRB.bigBed	hg19			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF076LAP	bigBed narrowPeak	peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF859FLD	11025744	ENCODE Processing Pipeline	423c2a832dc407d82691d9e4836dc3fb		https://www.encodeproject.org/files/ENCFF076LAP/@@download/ENCFF076LAP.bigBed	hg19			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF413QYZ	bigBed narrowPeak	optimal idr thresholded peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF678JII	151427	ENCODE Processing Pipeline	034aa0e63dc3ad603daeb9bad1aac3e2		https://www.encodeproject.org/files/ENCFF413QYZ/@@download/ENCFF413QYZ.bigBed	hg19			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
ENCFF678JII	bed narrowPeak	optimal idr thresholded peaks	ENCSR000ARD	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EZH2-human	ENCAB000AGH	DNA		see document	see document		False	2012-03-06	ENCODE				1, 2							ENCFF001TDO, ENCFF178CPV, ENCFF411KUR, ENCFF859FLD	37189	ENCODE Processing Pipeline	e89a61b52a33a3db505994d17393df9a		https://www.encodeproject.org/files/ENCFF678JII/@@download/ENCFF678JII.bed.gz	hg19			released	borderline replicate concordance, low read length, inconsistent platforms, mild to moderate bottlenecking		insufficient read depth	
