File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF000VTH	fastq	reads	ENCSR000EYZ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					FOS-human	ENCAB000AEQ	DNA		see document	see document		False	2011-10-29	ENCODE				3	1	27		single-ended				172284468	Sherman Weissman, Yale	be02092c5fea0a7b938f2790accae31d		https://www.encodeproject.org/files/ENCFF000VTH/@@download/ENCFF000VTH.fastq.gz		Illumina Genome Analyzer		released		NTR biosample, biological replicates with identical biosample	insufficient read length, missing controlled_by	
ENCFF000VXY	fastq	reads	ENCSR000DZF	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		False	2012-05-14	ENCODE				1	1	36		single-ended				899442048	Michael Snyder, Stanford	c0beb4ef75168532471614858922b1e4		https://www.encodeproject.org/files/ENCFF000VXY/@@download/ENCFF000VXY.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read depth, low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000VYA	fastq	reads	ENCSR000DZF	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MAX-human	ENCAB000AIL	DNA		see document	see document		False	2012-05-14	ENCODE				2	1	36		single-ended				990799110	Michael Snyder, Stanford	3227277b9e54b2779062416e453a5c9f		https://www.encodeproject.org/files/ENCFF000VYA/@@download/ENCFF000VYA.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWK/	released	low read depth, low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000VYT	fastq	reads	ENCSR000DZI	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MXI1-human	ENCAB000AIT	DNA					False	2011-10-29	ENCODE				1	1	36		single-ended				785027702	Michael Snyder, Stanford	b98d8bae0103314e5c1035f6d8cd9337		https://www.encodeproject.org/files/ENCFF000VYT/@@download/ENCFF000VYT.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000VWD/	released	low read depth, low read length, mild to moderate bottlenecking, inconsistent control read length, inconsistent platforms	mismatched file status		
ENCFF000VYV	fastq	reads	ENCSR000DZI	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					MXI1-human	ENCAB000AIT	DNA					False	2011-10-29	ENCODE				2	1	36		single-ended				1508063156	Michael Snyder, Stanford	6c5e675de71263e86644e9a2e353c3aa		https://www.encodeproject.org/files/ENCFF000VYV/@@download/ENCFF000VYV.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000VWK/	released	low read depth, low read length, mild to moderate bottlenecking, inconsistent control read length, inconsistent platforms	mismatched file status		
ENCFF000WDC	fastq	reads	ENCSR000DYX	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					SIN3A-human	ENCAB000AKR	DNA		see document	see document		False	2012-05-14	ENCODE				1	1	36		single-ended				831852828	Michael Snyder, Stanford	c2e852cd62f94d67cb817c95366fcba7		https://www.encodeproject.org/files/ENCFF000WDC/@@download/ENCFF000WDC.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read depth, low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000WDE	fastq	reads	ENCSR000DYX	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					SIN3A-human	ENCAB000AKR	DNA		see document	see document		False	2012-05-14	ENCODE				2	1	36		single-ended				1100259290	Michael Snyder, Stanford	72797d79e586d8b86708b5d3738e6c45		https://www.encodeproject.org/files/ENCFF000WDE/@@download/ENCFF000WDE.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWK/	released	low read depth, low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000ASC	fastq	reads	ENCSR000AOV	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H2AFZ-human	ENCAB000ASY	DNA		see document	see document		False	2011-02-10	ENCODE				1	1	36		single-ended				1010222213	Bradley Bernstein, Broad	d59471be71e4bd68edc14746857edc84		https://www.encodeproject.org/files/ENCFF000ASC/@@download/ENCFF000ASC.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ARK/	released	low read depth, low read length, inconsistent control read length			
ENCFF000ASD	fastq	reads	ENCSR000AOV	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H2AFZ-human	ENCAB000ASY	DNA		see document	see document		False	2011-02-10	ENCODE				2	1	36		single-ended				781506446	Bradley Bernstein, Broad	e42094756a68b788791e6a87914d04e7		https://www.encodeproject.org/files/ENCFF000ASD/@@download/ENCFF000ASD.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ARO/	released	low read depth, low read length, inconsistent control read length			
ENCFF000NVC	fastq	reads	ENCSR000BMQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EGR1-human	ENCAB000ASX	DNA		see document	see document		False	2011-07-18	ENCODE				1	1	36		single-ended				858516435	Richard Myers, HAIB	fce6b097d4dc31a8ee3cfcfb2d6a6cd0		https://www.encodeproject.org/files/ENCFF000NVC/@@download/ENCFF000NVC.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODP/	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	characterization(s) pending review, biological replicates with identical biosample	insufficient read depth	
ENCFF000NVF	fastq	reads	ENCSR000BMQ	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					EGR1-human	ENCAB000ASX	DNA		see document	see document		False	2011-07-18	ENCODE				2	1	36		single-ended				1086499988	Richard Myers, HAIB	16caeb6b4178270366514c74dca802b2		https://www.encodeproject.org/files/ENCFF000NVF/@@download/ENCFF000NVF.fastq.gz		Illumina Genome Analyzer IIx	/files/ENCFF000ODP/	released	low read depth, low read length, mild to moderate bottlenecking, moderate library complexity	characterization(s) pending review, biological replicates with identical biosample	insufficient read depth	
ENCFF000WFJ	fastq	reads	ENCSR000DZV	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					STAT3-human	ENCAB000ALH	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	36		single-ended				868439521	Michael Snyder, Stanford	c48425e81a0f8c63920f4d5f675b1a5c		https://www.encodeproject.org/files/ENCFF000WFJ/@@download/ENCFF000WFJ.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWK/	released	low read depth, low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000WFK	fastq	reads	ENCSR000DZV	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					STAT3-human	ENCAB000ALH	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	36		single-ended				998951452	Michael Snyder, Stanford	fcbc281996aaa2e1c0c314632966bc3d		https://www.encodeproject.org/files/ENCFF000WFK/@@download/ENCFF000WFK.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read depth, low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF001EXW	fastq	reads	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				2	1	36		single-ended				707981955	John Stamatoyannopoulos, UW	4edbcd7266c79656692a5650ea568b8b		https://www.encodeproject.org/files/ENCFF001EXW/@@download/ENCFF001EXW.fastq.gz		Illumina Genome Analyzer	/files/ENCFF001HID/	released	low read length		insufficient read depth	
ENCFF001EXY	fastq	reads	ENCSR000DRW	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K36me3-human	ENCAB000AQW	DNA		see document	see document		False	2011-02-11	ENCODE				1	1	36		single-ended				717225632	John Stamatoyannopoulos, UW	36871c15ae6d42e6a58eb92f9fad876b		https://www.encodeproject.org/files/ENCFF001EXY/@@download/ENCFF001EXY.fastq.gz		Illumina Genome Analyzer	/files/ENCFF001HID/	released	low read length		insufficient read depth	
ENCFF000WGV	fastq	reads	ENCSR000EUK	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZNF274-human	ENCAB000AMU	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	32		single-ended				6419883	Peggy Farnham, USC	e3449788dc32de3beecf77a19a34b151		https://www.encodeproject.org/files/ENCFF000WGV/@@download/ENCFF000WGV.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWV/	released	inconsistent control read length	mismatched file status	insufficient read length, insufficient read depth	extremely low read depth
ENCFF000WHG	fastq	reads	ENCSR000EUK	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZNF274-human	ENCAB000AMU	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	32		single-ended				465546344	Peggy Farnham, USC	340946b6cab67b7a72b0057a2a84f6ff		https://www.encodeproject.org/files/ENCFF000WHG/@@download/ENCFF000WHG.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWV/	released	inconsistent control read length	mismatched file status	insufficient read length, insufficient read depth	extremely low read depth
ENCFF000VXD	fastq	reads	ENCSR000DZX	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF3-human	ENCAB000AHY	DNA		see document	see document		False	2011-10-29	ENCODE				1	1	36		single-ended				821754419	Michael Snyder, Stanford	1355750990a2c1459a0f36fb3947b277		https://www.encodeproject.org/files/ENCFF000VXD/@@download/ENCFF000VXD.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read depth, low read length, mild to moderate bottlenecking, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000VXI	fastq	reads	ENCSR000DZX	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					IRF3-human	ENCAB000AHY	DNA		see document	see document		False	2011-10-29	ENCODE				2	1	36		single-ended				1020709586	Michael Snyder, Stanford	c6b2774b5f8f08adaf300d89466bb7ab		https://www.encodeproject.org/files/ENCFF000VXI/@@download/ENCFF000VXI.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWK/	released	low read depth, low read length, mild to moderate bottlenecking, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF001EXM	fastq	reads	ENCSR000DRX	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K27me3-human	ENCAB000ANB	DNA		see document	see document		False	2011-02-11	ENCODE				1	1	36		single-ended				597320119	John Stamatoyannopoulos, UW	f0df6f7a41ebbdbf40af34a29234dc18		https://www.encodeproject.org/files/ENCFF001EXM/@@download/ENCFF001EXM.fastq.gz		Illumina Genome Analyzer	/files/ENCFF001HID/	released	low read length		insufficient read depth	
ENCFF001EXO	fastq	reads	ENCSR000DRX	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K27me3-human	ENCAB000ANB	DNA		see document	see document		False	2011-02-11	ENCODE				2	1	36		single-ended				792413361	John Stamatoyannopoulos, UW	3740628681f03537e037e86e47667cfe		https://www.encodeproject.org/files/ENCFF001EXO/@@download/ENCFF001EXO.fastq.gz		Illumina Genome Analyzer	/files/ENCFF001HID/	released	low read length		insufficient read depth	
ENCFF000VUJ	fastq	reads	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					E2F4-human	ENCAB000AFV	DNA		see document	see document		False	2012-05-14	ENCODE				1	1	36		single-ended				904064332	Michael Snyder, Stanford	66fbeb5f05fa677f586b5baa9c0ea687		https://www.encodeproject.org/files/ENCFF000VUJ/@@download/ENCFF000VUJ.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read depth, low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000VUL	fastq	reads	ENCSR000DYY	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					E2F4-human	ENCAB000AFV	DNA		see document	see document		False	2012-05-14	ENCODE				2	1	36		single-ended				1071631270	Michael Snyder, Stanford	c9437c2495ceabf169364c2e44b48e86		https://www.encodeproject.org/files/ENCFF000VUL/@@download/ENCFF000VUL.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWK/	released	low read depth, low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000VSS	fastq	reads	ENCSR000DYR	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					CUX1-human	ENCAB000AFA	DNA		see document	see document		False	2012-08-20	ENCODE				1	1	36		single-ended				866308069	Michael Snyder, Stanford	07ea70e99ca11fc3ff416bb6bf8c7b7f		https://www.encodeproject.org/files/ENCFF000VSS/@@download/ENCFF000VSS.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read depth, low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000VSV	fastq	reads	ENCSR000DYR	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					CUX1-human	ENCAB000AFA	DNA		see document	see document		False	2012-08-20	ENCODE				2	1	36		single-ended				1386720214	Michael Snyder, Stanford	3184a1b21a60a10e7947505e70440c88		https://www.encodeproject.org/files/ENCFF000VSV/@@download/ENCFF000VSV.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWK/	released	low read depth, low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000VUY	fastq	reads	ENCSR000DZB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ELK1-human	ENCAB000AGB	DNA		see document	see document		False	2012-05-14	ENCODE				1	1	36		single-ended				1063801937	Michael Snyder, Stanford	64198a71c421529f6a5877c9d2b10c97		https://www.encodeproject.org/files/ENCFF000VUY/@@download/ENCFF000VUY.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read depth, low read length, inconsistent control read length	NTR biosample, mismatched file status, biological replicates with identical biosample		
ENCFF000VVA	fastq	reads	ENCSR000DZB	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ELK1-human	ENCAB000AGB	DNA		see document	see document		False	2012-05-14	ENCODE				2	1	36		single-ended				1091220409	Michael Snyder, Stanford	74541ffd7e5da51feed0a7d7814300f3		https://www.encodeproject.org/files/ENCFF000VVA/@@download/ENCFF000VVA.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWK/	released	low read depth, low read length, inconsistent control read length	NTR biosample, mismatched file status, biological replicates with identical biosample		
ENCFF000VTK	fastq	reads	ENCSR000DZE	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					CHD1-human	ENCAB000AFE	DNA		see document	see document		False	2012-05-14	ENCODE				1	1	36		single-ended				898934912	Michael Snyder, Stanford	4297a5629e61ed26b12608ae74151239		https://www.encodeproject.org/files/ENCFF000VTK/@@download/ENCFF000VTK.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read depth, low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000VTM	fastq	reads	ENCSR000DZE	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					CHD1-human	ENCAB000AFE	DNA		see document	see document		False	2012-05-14	ENCODE				2	1	36		single-ended				780264511	Michael Snyder, Stanford	998460080520ef182867c15358e07ecc		https://www.encodeproject.org/files/ENCFF000VTM/@@download/ENCFF000VTM.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWK/	released	low read depth, low read length, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
ENCFF000AUM	fastq	reads	ENCSR000AKH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K9ac-human	ENCAB000ANK	DNA		see document	see document		False	2011-02-10	ENCODE				2	1	51		single-ended				590946976	Bradley Bernstein, Broad	0ca64a0470b13f2c31197eaa2118b1d5		https://www.encodeproject.org/files/ENCFF000AUM/@@download/ENCFF000AUM.fastq.gz		Illumina Genome Analyzer IIe	/files/ENCFF000ARO/	released	mixed read lengths, low read length		insufficient read depth	
ENCFF000AUN	fastq	reads	ENCSR000AKH	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					H3K9ac-human	ENCAB000ANK	DNA		see document	see document		False	2011-02-10	ENCODE				1	1	47		single-ended				690865867	Bradley Bernstein, Broad	d6806945b24e2da24f7fdac70467f21c		https://www.encodeproject.org/files/ENCFF000AUN/@@download/ENCFF000AUN.fastq.gz		Illumina Genome Analyzer II	/files/ENCFF000ARK/	released	mixed read lengths, low read length, inconsistent control read length		insufficient read depth	
ENCFF000WGZ	fastq	reads	ENCSR000DYP	ChIP-seq	EFO:0002784	GM12878	immortalized cell line	adult	female	unknown	Homo sapiens					ZNF384-human	ENCAB000AMW	DNA		see document	see document		False	2012-08-20	ENCODE				1	1	36		single-ended				1035118917	Michael Snyder, Stanford	df7105f01da2cca3d5b4e6f1d65bea4b		https://www.encodeproject.org/files/ENCFF000WGZ/@@download/ENCFF000WGZ.fastq.gz		Illumina Genome Analyzer	/files/ENCFF000VWD/	released	low read depth, low read length, mild to moderate bottlenecking, inconsistent control read length	mismatched file status, biological replicates with identical biosample		
